package,version,riskLevel,riskScore,toolCount,hasPostInstall,typosquatRisk,scannedAt
mcp-use,1.24.1,HIGH,60,4,false,false,2026-04-18T07:07:33.274Z
mcp-playwright,0.0.1,MEDIUM,35,0,false,false,2026-04-18T07:07:33.848Z
mcp-atlassian,2.1.0,CRITICAL,100,80,false,false,2026-04-18T07:07:34.503Z
mobile-mcp,0.0.7,CLEAN,0,0,false,false,2026-04-18T07:07:35.010Z
notion-mcp-server,1.0.1,CLEAN,0,0,false,false,2026-04-18T07:07:35.468Z
fastmcp,4.0.0,CLEAN,0,0,false,false,2026-04-18T07:07:36.205Z
shadcn-ui-mcp-server,0.1.2,HIGH,40,8,false,false,2026-04-18T07:07:36.851Z
supergateway,3.4.3,LOW,10,0,false,false,2026-04-18T07:07:37.398Z
arxiv-mcp-server,0.1.5,HIGH,45,0,true,false,2026-04-18T07:07:37.868Z
ha-mcp,0.1.6,CRITICAL,100,3,false,false,2026-04-18T07:07:38.803Z
gemini-mcp-tool,1.1.4,LOW,10,20,false,false,2026-04-19T03:41:30.783Z
notebooklm-mcp,1.2.1,CLEAN,0,20,false,false,2026-04-19T03:41:31.375Z
mcp-server,0.0.9,CLEAN,0,2,false,false,2026-04-19T03:41:31.887Z
azure-devops-mcp,1.1.2,CLEAN,0,0,false,false,2026-04-19T03:41:32.443Z
mcp-server-mysql,1.0.42,LOW,10,3,false,false,2026-04-19T03:41:33.011Z
korean-law-mcp,3.5.4,HIGH,50,184,false,false,2026-04-19T03:41:33.738Z
kubernetes-mcp-server,0.0.60,CLEAN,0,0,false,false,2026-04-19T03:41:34.245Z
mcp-server-kubernetes,3.5.0,CRITICAL,75,20,false,false,2026-04-19T03:41:34.763Z
deepwiki-mcp,0.0.6,CLEAN,0,2,false,false,2026-04-19T03:41:35.277Z
drawio-mcp-server,2.0.4,CLEAN,0,0,false,false,2026-04-19T03:41:35.875Z
ref-tools-mcp,3.0.3,CLEAN,0,0,false,false,2026-04-19T03:41:36.428Z
use-mcp,0.0.21,CLEAN,0,0,false,false,2026-04-19T03:41:36.999Z
fetcher-mcp,0.3.9,MEDIUM,15,6,true,false,2026-04-19T03:41:37.536Z
duckduckgo-mcp-server,0.1.2,CLEAN,0,2,false,false,2026-04-19T03:41:38.050Z
nuxt-mcp-dev,0.3.2,CLEAN,0,0,false,false,2026-04-19T03:41:38.660Z
kubectl-mcp-server,1.24.0,MEDIUM,15,0,true,false,2026-04-19T03:41:39.279Z
mcp-google-sheets,2.0.1,CLEAN,0,36,false,false,2026-04-19T03:41:39.866Z
octocode-mcp,14.1.1,CLEAN,0,0,false,false,2026-04-19T03:41:40.513Z
12306-mcp,0.3.8,HIGH,50,0,false,false,2026-04-19T03:41:41.274Z
android-mcp-server,1.3.0,CLEAN,0,0,false,false,2026-04-19T03:41:41.887Z
xmcp,0.6.7,CRITICAL,100,2,false,false,2026-04-19T03:41:43.423Z
howtocook-mcp,0.2.1,CLEAN,0,0,false,false,2026-04-19T03:41:44.024Z
mcp-server-docker,1.0.0,HIGH,60,2,false,false,2026-04-19T03:41:44.522Z
obsidian-mcp,1.0.6,CLEAN,0,0,false,false,2026-04-19T03:41:45.058Z
mcp-searxng,1.0.3,CLEAN,0,8,false,false,2026-04-19T03:41:45.636Z
sentry-mcp,0.0.1,CLEAN,0,6,false,false,2026-04-19T03:41:46.234Z
mcp-handler,1.1.0,CLEAN,0,0,false,false,2026-04-19T03:41:46.716Z
claude-talk-to-figma-mcp,1.0.0,MEDIUM,25,2,false,false,2026-04-19T03:41:47.324Z
mcp-sequentialthinking-tools,0.0.4,CLEAN,0,0,false,false,2026-04-19T03:41:47.832Z
openapi-mcp-generator,3.3.0,CLEAN,0,0,false,false,2026-04-19T03:41:48.433Z
mcp-shield,1.0.4,CLEAN,0,0,false,false,2026-04-19T03:41:49.072Z
resend-mcp,2.6.0,LOW,5,0,false,false,2026-04-19T03:41:49.561Z
youtube-mcp-server,1.0.0,CLEAN,0,0,false,false,2026-04-19T03:41:50.250Z
freee-mcp,0.24.0,CRITICAL,100,0,false,false,2026-04-19T03:41:50.811Z
ssh-mcp,1.5.0,CLEAN,0,0,false,false,2026-04-19T03:41:51.313Z
mcp-graphql,2.0.4,CLEAN,0,0,false,false,2026-04-19T03:41:51.893Z
graphlit-mcp-server,1.0.20260112001,CLEAN,0,0,false,false,2026-04-19T03:41:52.366Z
linear-mcp-server,0.1.0,LOW,10,22,false,false,2026-04-19T03:41:52.966Z
@_davideast/stitch-mcp,0.5.3,CRITICAL,70,8,false,false,2026-04-19T03:41:54.484Z
@0xmonaco/mcp-server,0.6.3,CLEAN,0,0,false,false,2026-04-19T03:41:55.596Z
@0xtresser/mcpx,0.1.2,CLEAN,0,0,false,false,2026-04-19T03:41:56.811Z
@1001proxy-mcp/server,1.0.2,CLEAN,0,0,false,false,2026-04-19T03:41:57.824Z
@10iii/air-mcp-server,0.2.8,CLEAN,0,0,false,false,2026-04-19T03:41:58.779Z
@21st-dev/magic,0.1.0,CLEAN,0,0,false,false,2026-04-19T03:41:59.366Z
@402index/mcp-server,0.2.5,CLEAN,0,0,false,false,2026-04-19T03:42:00.465Z
@41px/mcp-xmind,2.1.0,CLEAN,0,0,false,false,2026-04-19T03:42:01.520Z
@8ux-co/eelzap-mcp-server,0.7.0,LOW,10,0,false,false,2026-04-19T03:42:02.583Z
@a-bonus/google-docs-mcp,1.7.0,CLEAN,0,4,false,false,2026-04-19T03:42:03.522Z
@aaron-pienza/mcp-server-salesforce,1.2.0,CRITICAL,100,36,false,false,2026-04-19T03:42:04.617Z
@aaronsb/google-workspace-mcp,2.6.1,HIGH,40,0,false,false,2026-04-19T03:42:05.783Z
mcp-server-qdrant,0.0.1,CLEAN,0,0,false,false,2026-04-20T03:37:45.666Z
gmail-mcp-server,1.0.30,CRITICAL,100,32,true,false,2026-04-20T03:37:46.724Z
js-reverse-mcp,1.2.0,CLEAN,0,0,false,false,2026-04-20T03:37:47.709Z
reddit-mcp-buddy,1.1.12,MEDIUM,25,10,false,false,2026-04-20T03:37:48.350Z
mcp-hub,4.2.1,CLEAN,0,0,false,false,2026-04-20T03:37:49.172Z
yuque-mcp,0.1.13,CLEAN,0,0,false,false,2026-04-20T03:37:49.923Z
@0latency/mcp-server,0.1.4,LOW,10,0,false,false,2026-04-20T03:37:51.094Z
@21st-dev/cli,0.0.29,LOW,10,0,false,false,2026-04-20T03:37:51.889Z
@a4hgehad/weave-mcp,0.10.0,HIGH,55,8,false,false,2026-04-20T03:37:53.377Z
@aashari/boilerplate-mcp-server,3.2.0,HIGH,50,6,true,false,2026-04-20T03:37:54.745Z
@aashari/mcp-server-atlassian-bitbucket,3.1.0,MEDIUM,20,0,true,false,2026-04-20T03:37:55.657Z
@aashari/mcp-server-atlassian-confluence,3.3.0,MEDIUM,15,0,true,false,2026-04-20T03:37:56.440Z
@aashari/mcp-server-atlassian-jira,3.3.0,MEDIUM,15,1,true,false,2026-04-20T03:37:57.374Z
@abertnguyen/abert-test-mcp,1.0.7,MEDIUM,20,0,false,false,2026-04-20T03:37:58.564Z
@abhaybabbar/retellai-mcp-server,1.0.4,CLEAN,0,0,false,false,2026-04-20T03:37:59.431Z
@abhishek8380/confluence-mcp-server,1.0.5,CLEAN,0,0,false,false,2026-04-20T03:38:00.466Z
@abhiz123/todoist-mcp-server,0.1.0,CLEAN,0,10,false,false,2026-04-20T03:38:01.399Z
@aborruso/ckan-mcp-server,0.4.99,LOW,5,0,false,false,2026-04-20T03:38:02.666Z
@ace-sdk/mcp,2.17.0,MEDIUM,30,44,false,false,2026-04-20T03:38:03.904Z
@adeze/raindrop-mcp,2.4.5,CLEAN,0,0,false,false,2026-04-20T03:38:05.228Z
@adsim/wordpress-mcp-server,5.3.1,LOW,10,0,false,false,2026-04-20T03:38:06.427Z
@advanced-communities/salesforce-mcp-server,1.6.5,LOW,10,0,false,false,2026-04-20T03:38:07.560Z
@aegisaudit/mcp-server,0.6.0,HIGH,40,26,false,false,2026-04-20T03:38:08.821Z
@aeriondyseti/vector-memory-mcp,2.2.1,MEDIUM,15,0,true,false,2026-04-20T03:38:09.934Z
@aerostack/gateway,0.18.0,CRITICAL,100,6,true,false,2026-04-20T03:38:11.293Z
@ag-ui/mcp-apps-middleware,0.0.3,CLEAN,0,0,false,false,2026-04-20T03:38:12.050Z
@agent-code-index/mcp-server,0.1.8,CLEAN,0,0,false,false,2026-04-20T03:38:13.211Z
@agent-infra/mcp-client,1.2.29,CLEAN,0,0,false,false,2026-04-20T03:38:14.250Z
@agent-infra/mcp-server-browser,1.2.29,CLEAN,0,0,false,false,2026-04-20T03:38:15.295Z
@agent-infra/mcp-server-commands,1.2.29,CRITICAL,100,0,false,false,2026-04-20T03:38:16.691Z
@agent-infra/mcp-server-filesystem,1.2.29,CRITICAL,100,0,false,true,2026-04-20T03:38:17.879Z
@agent-infra/mcp-server-search,1.2.29,CLEAN,0,0,false,false,2026-04-20T03:38:18.986Z
@agent-infra/mcp-shared,1.2.29,CLEAN,0,0,false,false,2026-04-20T03:38:19.944Z
@agent-memo/mcp-client,0.9.1,CRITICAL,75,28,false,false,2026-04-20T03:38:20.972Z
@agent-receipts/mcp-server,0.4.0,CLEAN,0,4,false,false,2026-04-20T03:38:22.245Z
@agent-score/mcp,1.6.0,CLEAN,0,0,false,false,2026-04-20T03:38:23.276Z
@agent-tasks/mcp-server,0.4.0,CRITICAL,100,26,false,false,2026-04-20T03:38:24.358Z
@agent-wiki/mcp-server,0.12.7,CRITICAL,85,46,false,false,2026-04-20T03:38:26.033Z
@agent-workspace/mcp-server,0.9.0,CLEAN,0,0,false,false,2026-04-20T03:38:27.316Z
@agentaeo/mcp-server,0.1.10,CLEAN,0,0,false,false,2026-04-20T03:38:28.442Z
@agentailor/create-mcp-server,0.6.1,CLEAN,0,8,false,false,2026-04-20T03:38:29.526Z
@agentbox/mcp-server,3.1.2,CLEAN,0,0,false,false,2026-04-20T03:38:30.783Z
@agentdeskai/browser-tools-mcp,1.2.1,LOW,5,0,false,false,2026-04-20T03:38:31.563Z
@agentek/mcp-server,0.1.27,CLEAN,0,0,false,false,2026-04-20T03:38:32.599Z
@agenticamem/xap-mcp,0.4.5,HIGH,50,0,true,false,2026-04-20T03:38:33.895Z
@agentick/mcp,0.14.43,CLEAN,0,0,false,false,2026-04-20T03:38:34.896Z
@agentlair/mcp,1.2.0,CRITICAL,100,28,false,false,2026-04-20T03:38:36.045Z
@agentled/mcp-server,0.14.2,MEDIUM,15,0,false,false,2026-04-20T03:38:37.130Z
@agentmemory/mcp,0.9.0,CLEAN,0,0,false,false,2026-04-20T03:38:37.987Z
@agentpactai/mcp-server,0.3.0,CLEAN,0,0,false,false,2026-04-20T03:38:39.263Z
claude-chatgpt-mcp,1.0.1,CLEAN,0,2,false,false,2026-04-21T03:29:51.990Z
@a5c-ai/aeq-mcp-tool,0.1.0,LOW,10,0,false,false,2026-04-21T03:29:53.330Z
@acwink/movies-search-mcp,1.0.18,HIGH,60,2,true,false,2026-04-21T03:29:54.769Z
@aegis-scan/mcp-server,0.15.2,CLEAN,0,0,false,false,2026-04-21T03:29:55.988Z
@agent-wall/cli,0.1.1,LOW,5,0,false,false,2026-04-21T03:29:57.485Z
@agentic-name-service/sdk,0.2.0,CLEAN,0,0,false,false,2026-04-21T03:29:58.757Z
@agentmandateprotocol/mcp,1.0.0,CLEAN,0,0,false,false,2026-04-21T03:29:59.854Z
@agentpedia/mcp-server,1.1.2,CLEAN,0,0,false,false,2026-04-21T03:30:00.980Z
@agentpmt/mcp-router,1.1.10,HIGH,50,0,true,false,2026-04-21T03:30:02.527Z
@agentpowers/mcp-server,0.2.0,LOW,10,62,false,false,2026-04-21T03:30:03.940Z
@agentsbazaar/mcp,1.8.5,HIGH,50,0,false,false,2026-04-21T03:30:05.259Z
@agentscore-xyz/mcp-server,2.2.0,CLEAN,0,0,false,false,2026-04-21T03:30:06.300Z
@agentsim/mcp-server,0.15.0,CLEAN,0,0,false,false,2026-04-21T03:30:07.658Z
@agenttrust/mcp-server,1.2.1,MEDIUM,25,38,false,false,2026-04-21T03:30:08.635Z
@agentwallie/mcp-server,0.4.2,CLEAN,0,24,false,false,2026-04-21T03:30:09.838Z
@agentwonderland/mcp,0.1.37,LOW,10,0,false,false,2026-04-21T03:30:10.871Z
@agentx-ai/mailchimp-mcp-server,1.1.1,CLEAN,0,76,false,false,2026-04-21T03:30:11.940Z
@agiflowai/one-mcp,0.4.0,MEDIUM,15,6,false,false,2026-04-21T03:30:13.213Z
@agimon-ai/imagine-mcp,0.8.0,HIGH,50,2,false,false,2026-04-21T03:30:14.585Z
@agimon-ai/log-sink-mcp,0.8.0,HIGH,40,0,false,false,2026-04-21T03:30:16.054Z
@agimon-ai/mcp-proxy,0.10.5,MEDIUM,15,6,false,false,2026-04-21T03:30:17.230Z
@agimon-ai/model-proxy-mcp,0.8.0,HIGH,40,12,false,false,2026-04-21T03:30:18.747Z
@agimon-ai/video-editor-mcp,0.8.0,CLEAN,0,0,false,false,2026-04-21T03:30:20.074Z
@agledger/mcp-server,2.1.2,CLEAN,0,0,false,false,2026-04-21T03:30:21.125Z
@agnt-id/mcp,0.1.2,CLEAN,0,0,false,false,2026-04-21T03:30:22.222Z
@ahdev/dokploy-mcp,1.6.0,HIGH,50,20,false,false,2026-04-21T03:30:23.318Z
@ahmad.soliman/mcp-n8n-server,1.0.3,CLEAN,0,0,false,false,2026-04-21T03:30:24.160Z
@ahmedmustahid/postgres-mcp-server,0.8.5,HIGH,50,0,false,false,2026-04-21T03:30:25.016Z
@ahmetkca/mcp-server-postgres,1.2.0,MEDIUM,30,0,false,true,2026-04-21T03:30:25.913Z
@ahrefs/mcp,0.0.11,CLEAN,0,0,false,false,2026-04-21T03:30:26.810Z
@ai-dossier/mcp-server,1.3.0,CRITICAL,100,44,false,false,2026-04-21T03:30:28.187Z
@aibtc/mcp-server,1.48.0,LOW,5,0,false,false,2026-04-21T03:30:29.219Z
@aicloud360/mcp-server-disk,0.8.10,CRITICAL,100,0,false,false,2026-04-21T03:30:31.112Z
@aiclude/mcp-guard,0.2.3,LOW,10,0,false,false,2026-04-21T03:30:32.387Z
@aidemd-mcp/server,0.4.3,CLEAN,0,16,false,false,2026-04-21T03:30:33.379Z
@aigne/example-afs-mcp-server,1.2.0,CLEAN,0,0,false,false,2026-04-21T03:30:34.571Z
@aigne/example-mcp-server,0.3.91,CLEAN,0,0,false,false,2026-04-21T03:30:36.003Z
@aikidosec/mcp,1.0.5,CLEAN,0,0,false,false,2026-04-21T03:30:38.084Z
@ailenshen/apple-notes-mcp,1.2.0,CLEAN,0,0,false,false,2026-04-21T03:30:39.160Z
@aimemeforge/mcp-server,0.10.0,LOW,5,0,false,false,2026-04-21T03:30:40.322Z
@aiondadotcom/mcp-ssh,1.3.8,CRITICAL,80,7,false,false,2026-04-21T03:30:42.043Z
@aipper/zentao-mcp-server,0.1.12,HIGH,40,9,false,false,2026-04-21T03:30:43.271Z
@air/mcp,0.1.11,CLEAN,0,0,false,false,2026-04-21T03:30:44.556Z
@aiready/ast-mcp-server,0.8.2,CLEAN,0,28,false,false,2026-04-21T03:30:45.567Z
@aiready/mcp-server,0.9.2,HIGH,40,18,false,false,2026-04-21T03:30:46.647Z
@aiwerk/mcp-bridge,2.8.45,CRITICAL,100,2,true,false,2026-04-21T03:30:47.749Z
@aiwerk/mcp-server-cal,1.0.3,CLEAN,0,0,false,false,2026-04-21T03:30:48.848Z
@aiwerk/mcp-server-imap,1.1.10,CLEAN,0,0,false,false,2026-04-21T03:30:49.846Z
@aiwerk/openclaw-mcp-bridge,0.13.5,CLEAN,0,0,false,false,2026-04-21T03:30:50.830Z
@ajpanada/mcp-azure-devops,2.0.4,MEDIUM,25,0,true,false,2026-04-21T03:30:51.966Z
playwright-mcp,0.0.19,CLEAN,0,0,false,false,2026-04-22T03:28:35.389Z
figma-context-mcp,1.5.0,LOW,10,0,false,false,2026-04-22T03:28:35.918Z
xcodebuildmcp,2.3.2,CLEAN,0,0,false,false,2026-04-22T03:28:36.717Z
mcp-obsidian,1.0.0,CLEAN,0,4,false,false,2026-04-22T03:28:37.281Z
mongodb-mcp-server,1.10.0,CLEAN,0,0,false,false,2026-04-22T03:28:38.124Z
meta-ads-mcp,1.1.0,CLEAN,0,0,false,false,2026-04-22T03:28:38.780Z
mcp-gsuite,0.1.0,MEDIUM,25,16,false,false,2026-04-22T03:28:39.374Z
airtable-mcp-server,1.13.0,CLEAN,0,0,false,false,2026-04-22T03:28:39.873Z
@100hires/mcp-server,1.0.4,LOW,10,0,false,false,2026-04-22T03:28:41.060Z
@aaronsb/salesforce-cloud-mcp,0.5.0,CRITICAL,100,40,false,false,2026-04-22T03:28:42.296Z
@adamhancock/bullmq-mcp,1.0.7,CLEAN,0,40,false,false,2026-04-22T03:28:43.286Z
@adenot/mcp-google-search,0.3.1,LOW,5,4,false,false,2026-04-22T03:28:44.178Z
@agentbrain/mcp-server,1.4.85,CRITICAL,100,30,false,false,2026-04-22T03:28:45.328Z
@agentclientprotocol/claude-agent-acp,0.30.0,LOW,10,16,false,false,2026-04-22T03:28:45.968Z
@agentguard47/mcp-server,0.2.1,CLEAN,0,12,false,false,2026-04-22T03:28:47.201Z
@agentvault/mcp-server,0.5.0,CLEAN,0,4,false,false,2026-04-22T03:28:48.387Z
@agiflowai/scaffold-mcp,1.1.0,CLEAN,0,16,false,false,2026-04-22T03:28:49.338Z
@ai-city/mcp,0.5.1,CRITICAL,70,0,false,false,2026-04-22T03:28:50.606Z
@ai-sdk/ui-utils,1.2.11,CLEAN,0,0,false,false,2026-04-22T03:28:51.162Z
@aicu/mcp-framework,0.6.3,CLEAN,0,0,false,false,2026-04-22T03:28:52.356Z
@aidesigner/agent-skills,0.1.4,LOW,10,0,false,false,2026-04-22T03:28:53.458Z
@aigne/example-mcp-blocklet,1.18.0,CLEAN,0,0,false,false,2026-04-22T03:28:54.701Z
@aigne/example-mcp-puppeteer,1.19.6,CLEAN,0,0,false,false,2026-04-22T03:28:56.030Z
@aimf/testing,0.1.1,LOW,10,2,false,false,2026-04-22T03:28:57.259Z
@akcanetwork/mcp-server,0.3.2,MEDIUM,25,7,false,false,2026-04-22T03:28:58.286Z
@akiojin/playfab-mcp-server,0.3.3,HIGH,45,50,false,false,2026-04-22T03:28:59.454Z
@akiojin/unity-mcp-server,5.5.2,MEDIUM,15,0,true,false,2026-04-22T03:29:00.420Z
@alaarab/ogrid-mcp,2.7.3,LOW,10,0,false,false,2026-04-22T03:29:02.038Z
@alanagoyal/mcp-server,1.0.14,LOW,5,38,false,false,2026-04-22T03:29:03.424Z
@alchemy/mcp-server,0.3.0,CLEAN,0,0,false,false,2026-04-22T03:29:04.368Z
@aleph-alpha/lib-mcp,1.7.0,CLEAN,0,0,false,false,2026-04-22T03:29:05.988Z
@alex-gon/tgc-mcp-server,0.2.1,CLEAN,0,0,false,false,2026-04-22T03:29:07.135Z
@alexarevalo.ai/mcp-server-ticktick,1.2.0,LOW,5,32,false,false,2026-04-22T03:29:08.161Z
@alexsarrell/gitlab-mcp-server,0.2.0,CRITICAL,70,98,false,false,2026-04-22T03:29:09.377Z
@alexsarrell/jenkins-mcp-server,1.0.1,CLEAN,0,0,false,false,2026-04-22T03:29:10.357Z
@alipay/open-mcp-server,1.0.9,CLEAN,0,0,false,false,2026-04-22T03:29:11.540Z
@allpepper/memory-bank-mcp,0.2.2,CLEAN,0,10,false,false,2026-04-22T03:29:12.668Z
@alludium/affinity-mcp-server,1.0.3,LOW,5,0,false,false,2026-04-22T03:29:13.779Z
@almanak/mcp-server,0.1.11,CRITICAL,95,68,false,false,2026-04-22T03:29:14.943Z
@alosies/gitlab-mcp-server,1.6.0,HIGH,45,134,false,false,2026-04-22T03:29:15.778Z
@altimateai/datamate,0.4.1,CRITICAL,100,408,true,false,2026-04-22T03:29:17.514Z
@ama-mcp/angular,13.5.12,CLEAN,0,0,false,false,2026-04-22T03:29:18.452Z
@ama-mcp/core,13.5.12,CLEAN,0,0,false,false,2026-04-22T03:29:19.406Z
@ama-mcp/github,13.5.12,CLEAN,0,0,false,false,2026-04-22T03:29:20.552Z
@ama-mcp/otter,13.5.12,CLEAN,0,0,false,false,2026-04-22T03:29:21.559Z
@ama-mcp/sdk,0.0.0,CLEAN,0,0,false,false,2026-04-22T03:29:22.539Z
@amap/amap-maps-mcp-server,0.0.8,LOW,5,24,false,false,2026-04-22T03:29:23.209Z
@amcharts/amcharts5,?,ERROR,-1,0,false,false,2026-04-22T03:29:24.326Z
@amedia/brick-mcp,1.0.5,CLEAN,0,0,false,false,2026-04-22T03:29:25.324Z
@anaisbetts/mcp-installer,0.5.0,CLEAN,0,4,false,false,2026-04-22T03:29:26.131Z
@addition-works/runway-mcp-server,1.1.0,CRITICAL,100,0,false,false,2026-04-23T03:31:48.769Z
@anaisbetts/mcp-youtube,0.6.0,CLEAN,0,4,false,false,2026-04-23T03:31:49.744Z
@andesmountain/gatepay-local-mcp,1.1.8,MEDIUM,15,0,false,false,2026-04-23T03:31:51.012Z
@angelogiacco/elevenlabs-mcp-server,1.0.4,CLEAN,0,0,false,false,2026-04-23T03:31:51.934Z
@angiejones/mcp-selenium,0.2.3,MEDIUM,25,0,false,false,2026-04-23T03:31:52.786Z
@anthropic-ai/mcpb,2.1.2,LOW,10,0,false,false,2026-04-23T03:31:53.374Z
@antv/mcp-server-chart,0.9.10,LOW,10,36,false,false,2026-04-23T03:31:54.255Z
@anyproto/anytype-mcp,1.2.6,CLEAN,0,0,false,false,2026-04-23T03:31:55.078Z
@anyshift/anyshift-mcp-server,0.4.2,HIGH,40,0,false,false,2026-04-23T03:31:56.229Z
@aot-tech/bamboohr-mcp-server,1.0.4,CLEAN,0,24,false,false,2026-04-23T03:31:57.351Z
@aot-tech/gmail-mcp-server,1.0.3,MEDIUM,25,10,false,false,2026-04-23T03:31:58.297Z
@aot-tech/jira-mcp-server,1.0.9,CRITICAL,80,44,false,false,2026-04-23T03:31:59.336Z
@apertis/mcp-server,0.2.0,CLEAN,0,0,false,false,2026-04-23T03:32:00.481Z
@apex-inc/mcp-server,0.3.1,CLEAN,0,28,false,false,2026-04-23T03:32:01.406Z
@apify/actors-mcp-server,0.9.19,CRITICAL,100,0,false,false,2026-04-23T03:32:02.267Z
@appsai/mcp-server,1.0.13,LOW,5,24,false,false,2026-04-23T03:32:03.496Z
@appsflyer/sdk-mcp-server,1.3.1,MEDIUM,20,0,false,false,2026-04-23T03:32:04.524Z
@appsyogi/gsc-mcp-server,0.2.1,MEDIUM,35,60,false,false,2026-04-23T03:32:05.713Z
@arabold/docs-mcp-server,1.37.0,CRITICAL,100,0,true,false,2026-04-23T03:32:07.104Z
@aranseshita/yamory-mcp-server,1.0.2,CLEAN,0,0,false,false,2026-04-23T03:32:08.322Z
@arcbridge/mcp-server,0.1.2,CLEAN,0,14,false,false,2026-04-23T03:32:09.602Z
@arcweld/mcp-server,0.3.12,CLEAN,0,0,false,false,2026-04-23T03:32:10.859Z
@arikusi/deepseek-mcp-server,1.7.0,CLEAN,0,4,false,false,2026-04-23T03:32:11.533Z
@arizeai/openinference-instrumentation-mcp,0.2.15,CLEAN,0,0,false,false,2026-04-23T03:32:12.551Z
@arizeai/phoenix-mcp,4.0.6,CLEAN,0,4,false,false,2026-04-23T03:32:13.394Z
@ark-ui/mcp,1.2.1,LOW,10,20,false,false,2026-04-23T03:32:14.354Z
@arkheia/mcp-server,0.1.10,CRITICAL,100,0,true,false,2026-04-23T03:32:15.456Z
@artyfacts/mcp-server,1.9.14,MEDIUM,15,6,false,false,2026-04-23T03:32:16.545Z
@asgcard/mcp-server,0.6.3,CLEAN,0,0,false,false,2026-04-23T03:32:17.528Z
@asgpay/mcp-server,1.0.6,CLEAN,0,0,false,false,2026-04-23T03:32:18.432Z
@askmesh/mcp,0.14.0,LOW,10,0,false,false,2026-04-23T03:32:19.566Z
@assetlab/mcp-server,1.17.0,CLEAN,0,0,false,false,2026-04-23T03:32:20.490Z
@assistant-ui/mcp-docs-server,0.1.29,CLEAN,0,4,false,false,2026-04-23T03:32:21.384Z
@astrotask/mcp,1.3.0,CLEAN,0,0,false,false,2026-04-23T03:32:22.350Z
@atelier-ai/mcp,0.4.2,CRITICAL,100,64,false,false,2026-04-23T03:32:23.522Z
@atezer/figma-mcp-bridge,1.9.11,CRITICAL,100,0,false,false,2026-04-23T03:32:24.774Z
@atlassian-dc-mcp/bitbucket,0.16.0,CLEAN,0,0,false,false,2026-04-23T03:32:25.830Z
@atlassian-dc-mcp/common,0.16.0,CLEAN,0,0,false,false,2026-04-23T03:32:26.992Z
@atlassian-dc-mcp/confluence,0.16.0,CLEAN,0,0,false,false,2026-04-23T03:32:27.900Z
@atlassian-dc-mcp/jira,0.16.0,CLEAN,0,0,false,false,2026-04-23T03:32:29.057Z
@atomgit.com/atomgit-mcp-server,2.0.3,CLEAN,0,0,false,false,2026-04-23T03:32:30.218Z
@atomm-developer/generator-sdk-mcp,0.1.16,LOW,5,8,false,false,2026-04-23T03:32:31.638Z
@atoms-tech/atoms-mcp,0.4.2,CRITICAL,100,0,false,false,2026-04-23T03:32:32.886Z
@attackforge/mcp-server,0.2.8,HIGH,50,0,false,false,2026-04-23T03:32:34.112Z
@atxp/server,0.11.8,CLEAN,0,0,false,false,2026-04-23T03:32:35.121Z
@aurorasendcloud/mcp-server,0.1.7,CLEAN,0,0,false,false,2026-04-23T03:32:36.291Z
@auth0/auth0-mcp-server,0.1.0-beta.11,HIGH,48,12,false,false,2026-04-23T03:32:37.084Z
@autodevjapan/godd-mcp-alpha,0.20.0,CLEAN,0,0,false,false,2026-04-23T03:32:38.325Z
@automatalabs/mcp-server-playwright,1.2.1,HIGH,50,0,false,false,2026-04-23T03:32:39.180Z
@automattic/mcp-server-gravatar,0.1.0-beta.4,CLEAN,0,0,false,false,2026-04-23T03:32:40.330Z
@100xpercent/mcp-server-pop-pay,0.5.10,CLEAN,0,0,false,false,2026-04-24T03:33:38.383Z
@agentmedia/mcp-server,0.2.0,MEDIUM,15,6,false,false,2026-04-24T03:33:39.336Z
@ancientwhispers54/leafengines-mcp-server,2.0.4,LOW,5,32,false,false,2026-04-24T03:33:40.283Z
@anip-dev/mcp,0.15.0,CLEAN,0,0,false,false,2026-04-24T03:33:41.154Z
@arimakouyou/spec-workflow-mcp,2.2.29,HIGH,50,0,false,false,2026-04-24T03:33:42.291Z
@ateam-ai/mcp,0.3.30,LOW,10,3,false,false,2026-04-24T03:33:43.173Z
@automattic/mcp-wordpress-remote,0.2.21,CLEAN,0,0,false,false,2026-04-24T03:33:43.884Z
@avala-ai/mcp-server,0.7.0,CLEAN,0,0,false,false,2026-04-24T03:33:44.758Z
@avallon-labs/mcp,18.0.0,CLEAN,0,0,false,false,2026-04-24T03:33:45.636Z
@avatarbook/mcp-server,0.3.2,HIGH,60,2,false,false,2026-04-24T03:33:46.987Z
@awesome-ai/elasticsearch-mcp,1.0.7,CLEAN,0,0,false,false,2026-04-24T03:33:47.661Z
@aws/run-mcp-servers-with-aws-lambda,0.5.16,MEDIUM,16.666666666666668,0,false,false,2026-04-24T03:33:48.576Z
@ax-ado-mcp/mcp-server-azure-devops-enhanced,0.1.0,MEDIUM,15,24,false,false,2026-04-24T03:33:49.565Z
@aztec/mcp-server,1.19.0,HIGH,40,16,false,false,2026-04-24T03:33:50.299Z
@azure-devops/mcp,2.7.0,MEDIUM,30,0,true,false,2026-04-24T03:33:50.901Z
@azure/mcp,3.0.0-beta.5,MEDIUM,35,0,true,false,2026-04-24T03:33:51.489Z
@azure/mcp-darwin-arm64,3.0.0-beta.5,CLEAN,0,0,false,false,2026-04-24T03:33:53.567Z
